flower_order_id,customer_name,customer_email,customer_phone,arrangement_id,quantity,total_amount,delivery_id,occasion,promo_code,discount_amount,order_date,order_status
318df91b-6a01-4ebf-a245-fdcff02feb7f,Nathan Curtis,kevin93@example.org,+1-792-618-6017x1600,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5305,74e33e4b-2733-4ebe-911a-6d70491e18ec,Valentine's Day,"",0,2025-05-21T18:35:00,confirmed
43c703a4-9b07-4cab-bdf2-32ec588417fd,Roger Davis,oliverkelly@example.com,3198150997,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,4696,f35d31c0-1b15-41ac-8e41-e2e28cb7d28f,Congratulations,NEWCUSTOMER,450,2025-05-22T09:28:00,confirmed
171be415-e0e4-4322-96fa-4d75bd67a117,Anna Whitehead,kristin06@example.com,(462)807-0138x32222,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5208,21045bca-7910-40a6-b68f-81fbd6d21599,Get Well,"",0,2025-05-22T09:48:00,confirmed
821e1672-dc1f-467d-b4ce-2d087a6b8f20,Stacey Davila,sandrastuart@example.net,744-232-8465,17d6fec4-ff45-4679-a504-b2db016a9c41,1,7294,938dc7dc-209a-4f33-98d8-958bddd99715,Congratulations,"",0,2025-05-22T10:30:00,confirmed
2fcf4502-8e37-47b5-8835-1a282c098995,Ann Young,riveraemily@example.org,+1-317-924-8501x846,17d6fec4-ff45-4679-a504-b2db016a9c41,1,7845,8cda0cde-fb9f-45b3-a269-db1b11aa5360,"","",0,2025-05-22T11:07:00,confirmed
c75e187b-11a7-4bda-829b-c4dd218275c7,Julie Baldwin,hernandezdarren@example.net,+1-696-844-4261x6813,40446816-e765-41e8-a72d-fc54a9e5ffc5,2,10446,0cbc8159-8d6c-431b-931f-cf45c83f427f,Sympathy,"",0,2025-05-22T14:24:00,confirmed
a2ad102a-3b7e-4724-8df9-11581ff78bf9,Stephen Craig,lwilson@example.net,(674)833-0546x4348,054cd425-f040-48a5-80e7-fb14f0f7b2b7,2,7598,5b112bb4-a84b-4848-84bb-6b2e11d87cb5,Sympathy,"",0,2025-05-22T14:50:00,confirmed
e55d0539-cbce-41db-9c57-08e9a1bd41af,Alexis Rivers,christinarivers@example.net,+1-289-526-3049x436,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5034,b32d4614-6fbb-4156-8f52-92526bfcbfa6,Birthday,"",0,2025-05-22T20:09:00,delivered
d4e97f4b-07d9-454c-9474-0004a34d8c42,Logan Hall,stephanie37@example.net,+1-721-411-8820x97180,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5843,f129561b-5bbc-4fdd-a2ae-953f4f2c3dc6,Just Because,"",0,2025-05-22T20:30:00,confirmed
fc67e0c3-7a3c-4002-975b-32fb44b63e91,Jasmine Hunt,frandall@example.net,(765)665-1657x68317,054cd425-f040-48a5-80e7-fb14f0f7b2b7,1,4568,f7ef3990-a15f-4ce3-8c8e-bd738cf26d5d,Congratulations,"",0,2025-05-23T10:57:00,delivered
7e3d5fb8-8eaf-473d-aba6-8237fb7310ee,Scott Williams,dale03@example.com,818.357.3481x4867,054cd425-f040-48a5-80e7-fb14f0f7b2b7,1,4143,1cd2e484-ac0b-4727-b0f1-96bba4abad88,"","",0,2025-05-23T14:35:00,preparing
c7824bb4-2bd8-49ca-be72-e760af907cc6,Amanda Callahan,karen96@example.org,403-978-0703,17d6fec4-ff45-4679-a504-b2db016a9c41,2,12356,0f635697-a68c-48c6-848f-5bafb4c5397e,Graduation,SPRING20,1300,2025-05-23T14:41:00,preparing
f2ae8f99-299c-42db-9191-272bf2a56bcf,Jonathan Noble,waltercampbell@example.net,+1-749-665-4607x9001,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5766,a88c3f0c-78f9-4e68-a300-adfba3b7b210,"","",0,2025-05-23T16:43:00,delivered
d9576061-e401-4762-83dd-89ff5ed08c7c,Connie Mosley,diana90@example.net,3704669605,97e6731d-2b41-4482-9210-66789990fe75,1,3478,e7b17b18-0738-4598-b5d2-b63081744cdf,"","",0,2025-05-23T19:43:00,confirmed
8818b481-f4c2-467c-a1ff-7913fe487b63,Mrs. Stephanie Miller,ksmith@example.net,(899)901-9300,17d6fec4-ff45-4679-a504-b2db016a9c41,1,7384,d8bf831c-cbcb-4f1f-a4b4-5b376b7fb99b,Valentine's Day,"",0,2025-05-24T08:16:00,delivered
31d675bc-5536-4d92-b378-fa97342c9511,Amber Clark,qmunoz@example.net,(562)466-2296,17d6fec4-ff45-4679-a504-b2db016a9c41,1,7478,a9826707-5a90-4f40-8d03-a02a29a8601d,"","",0,2025-05-24T09:52:00,delivered
f8bf6e5c-f66b-413d-9188-4f0cb1d64ae5,Amanda Cruz,rodriguezshelby@example.org,001-992-479-0324x384,40446816-e765-41e8-a72d-fc54a9e5ffc5,2,10028,757d43ac-ac89-4253-8085-8b3c61e628a7,"","",0,2025-05-24T15:24:00,delivered
32fde13c-b5b5-4211-881b-ccad9e14a76a,James Mckenzie,pricecesar@example.net,+1-288-678-5652,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5083,f1f0ee69-8a0c-4283-a1f5-871c3a53baf6,"","",0,2025-05-24T15:45:00,confirmed
23b045c2-f063-4f82-81f7-a49a9c1c6799,James Campos,cynthia68@example.org,001-305-550-8139,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,4704,fdbbb71c-7319-40bd-b6ef-e8a4d69ddd44,Thank You,SPRING20,450,2025-05-24T16:27:00,delivered
25e5e422-4ad1-480a-8b43-8f4d14ab7226,Sarah Williams,colleen10@example.com,001-319-944-2376,97e6731d-2b41-4482-9210-66789990fe75,1,2970,a22af86a-2231-4246-bfa8-a17621bf9d45,"",LOVE15,250,2025-05-24T17:35:00,delivered
feb26f04-2e03-40e1-9fa9-b0d0bd4d53fb,Jamie Cox,ramirezbrenda@example.org,001-600-754-5378x82597,38ceb375-da87-49af-8ffb-aa6cbc1187fc,1,8910,af02beea-e236-4461-9860-a6958d1efd30,Sympathy,"",0,2025-05-24T19:56:00,delivered
e8f36b7b-4380-4678-9bca-9ed2c8d2f417,Daniel Alvarez,jasonwaller@example.net,(623)930-2360x3247,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5985,19832e92-b67c-4d28-9e78-f5d7ecf7a4f3,"","",0,2025-05-24T20:01:00,preparing
7f5337ed-30e3-490c-a0f1-d1b60504a7c1,Robin Perry,orobinson@example.com,001-934-543-2502x057,054cd425-f040-48a5-80e7-fb14f0f7b2b7,1,4816,307ced68-34c9-4fe1-9815-6a65b73cd057,Anniversary,"",0,2025-05-25T10:00:00,delivered
8c588e10-0021-412a-8a4f-debfcf43cf9f,Shane Houston,jerry68@example.net,373.393.4168x1891,38ceb375-da87-49af-8ffb-aa6cbc1187fc,1,7398,2688818b-c553-4187-9de9-2a1934b7e059,Graduation,FIRSTORDER,750,2025-05-25T12:49:00,confirmed
5f30fcd2-6346-4122-b95e-b8947a7f32aa,Toni Cunningham,isaiah53@example.com,381.348.9033x999,38ceb375-da87-49af-8ffb-aa6cbc1187fc,1,8532,aa3be97d-047e-4648-b7e3-1e034cc8e049,"","",0,2025-05-25T12:59:00,confirmed
5bf6825a-7d35-4d2f-845e-55ecab700679,Michelle Stephens,brittanymoody@example.org,692-335-2996x693,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5044,4ab7aa0b-9c6d-4ccf-b722-5696edb9991f,"","",0,2025-05-25T15:16:00,delivered
884ba6b6-c6d5-412c-a9df-7dfea04083d5,Thomas Robertson,jclark@example.net,996.330.5600,17d6fec4-ff45-4679-a504-b2db016a9c41,1,6671,316434f8-decd-4fbb-bc85-42c2ba2491a1,"",GRAD25,650,2025-05-26T13:06:00,delivered
01ae146e-83b7-4ca8-9c4b-7fc2078d3ba2,Jacob Obrien,walkersusan@example.com,(555)300-3704,38ceb375-da87-49af-8ffb-aa6cbc1187fc,1,8825,3293f714-4cb9-4e0e-9faf-a0977493547c,"","",0,2025-05-26T14:00:00,delivered
1e27ff60-65c4-43b6-804a-2bed0374bb08,Cynthia Pena,kgibson@example.org,(502)634-2308x40948,38ceb375-da87-49af-8ffb-aa6cbc1187fc,1,8430,b1b50f79-1f7f-44ff-ad6d-5bd01e906075,Anniversary,"",0,2025-05-26T16:04:00,delivered
ecaf545e-7114-4b21-a45e-0dd2b143dd96,Richard Moss,mfields@example.com,(932)487-1206x47426,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5519,972bb7cb-ba2c-49b5-9ed1-a599ce6e0ff9,"",FIRSTORDER,450,2025-05-26T20:17:00,delivered
81aa8803-dcf1-4f62-9663-b24b316aa8ac,Andrew Thompson,christybrandt@example.com,5886082136,40446816-e765-41e8-a72d-fc54a9e5ffc5,2,9784,e47c9d85-bd2e-481f-8181-a2ec5f093fee,Valentine's Day,"",0,2025-05-27T08:48:00,delivered
b575b39e-b95b-4ccf-a726-d8b9c637807a,Jacob Ruiz,comptonjacob@example.com,951-931-1892x321,97e6731d-2b41-4482-9210-66789990fe75,1,3996,c34788c9-f597-40ba-8b4f-069049ebd97c,"","",0,2025-05-27T09:53:00,delivered
e2d21689-aecd-423c-a61b-f9a4b9cf2309,Don Ball,michael83@example.com,+1-557-541-1739x24025,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5629,44dfd6d7-7e88-49ce-b384-f0ec245f2f65,Just Because,"",0,2025-05-28T08:20:00,confirmed
942dd63a-56c5-4640-9a88-6e3936c734ac,Jonathan Chambers,estradachristopher@example.com,478-529-6174,17d6fec4-ff45-4679-a504-b2db016a9c41,1,7112,21f9d9fd-0fb0-4d7a-a6da-856021fd128c,"",NEWCUSTOMER,650,2025-05-28T10:04:00,delivered
8f3fd233-7ac2-4220-89fe-e7fd8505c9e4,Emma Oneill,wshelton@example.com,001-882-963-0077x32423,38ceb375-da87-49af-8ffb-aa6cbc1187fc,1,7592,e67bb68a-f24e-44ef-8232-57956ccbd404,"",SPRING20,750,2025-05-28T11:12:00,delivered
163375eb-5a5e-4d90-a2d3-3ac1058cedf7,Adam Rowe,sjackson@example.net,417.527.8111,97e6731d-2b41-4482-9210-66789990fe75,1,3423,789c637d-9412-4db4-8770-45353922de82,Valentine's Day,BIRTHDAY5,250,2025-05-28T15:17:00,confirmed
49b1dfaa-10b8-4527-997a-427e09080073,Sara Horne,tatebrittany@example.org,878-959-5103x480,38ceb375-da87-49af-8ffb-aa6cbc1187fc,1,8147,cb5d81d3-9acb-4aae-a430-8e0030f31020,"","",0,2025-05-28T15:17:00,confirmed
cbc527f9-eac4-46a2-9393-e22d18f54e2e,Jonathan Burns,ocampbell@example.com,(302)998-4791,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5805,6c60c5d1-f212-43ee-99bf-51ef01c895fa,Sympathy,"",0,2025-05-28T17:23:00,confirmed
70b93977-8a7e-4cd6-af03-b9d14aada141,Eric Burke,richard58@example.org,(941)390-1376x879,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5484,1df8fc15-0ebf-4fc2-bff3-9f8cbc859fb8,Just Because,BIRTHDAY5,450,2025-05-28T19:53:00,delivered
287302b0-23b4-48e2-8ddc-1897c4aa6ba6,Elizabeth Greer,peterwarren@example.com,919-938-6413x2459,97e6731d-2b41-4482-9210-66789990fe75,2,6146,903864e0-8681-40a1-9606-db7cfd1e07c3,Valentine's Day,"",0,2025-05-28T20:38:00,delivered
087a07a0-2dc8-4aaf-b7b9-b4a6138d245d,Matthew Perez,jorge64@example.net,(294)404-6779x645,054cd425-f040-48a5-80e7-fb14f0f7b2b7,2,7427,bc291f69-883c-464c-8b8d-9a3600209344,"",BIRTHDAY5,700,2025-05-29T08:02:00,delivered
25036572-3416-4094-8301-5191836a0421,Jennifer Pierce,cdominguez@example.com,+1-908-386-3513x0235,17d6fec4-ff45-4679-a504-b2db016a9c41,2,13621,d1742fe6-313c-43ee-9e92-1592c192c729,Get Well,"",0,2025-05-29T10:03:00,preparing
b44c8728-874f-45d2-9aff-23ac8e82a0e3,Henry Chang,lutznancy@example.com,2125934372,054cd425-f040-48a5-80e7-fb14f0f7b2b7,1,4660,4c0ba134-8494-4f32-868d-e13e0e90636c,Birthday,"",0,2025-05-29T14:03:00,delivered
5ef5c40f-2880-4591-8f59-e52d15d15e7c,Fred Brooks,michaelcarter@example.org,982.499.0946,054cd425-f040-48a5-80e7-fb14f0f7b2b7,2,7716,7c5e68d8-d804-43bb-b03a-a6bcc3f0a8fd,Birthday,"",0,2025-05-29T20:31:00,delivered
e76f361f-214a-436d-b076-dc5db70e9825,Jesus Johnson,millereric@example.org,(899)970-7079x545,054cd425-f040-48a5-80e7-fb14f0f7b2b7,1,4388,90b188b2-09bd-4a3b-9d00-85e8dbf8a1b9,Birthday,BIRTHDAY5,350,2025-05-31T09:39:00,confirmed
5cc4d291-34e9-4b3c-8e7f-e052ef47b0d7,Kelly Haley,fhansen@example.net,001-657-979-8599x642,97e6731d-2b41-4482-9210-66789990fe75,1,3926,c8581050-d47a-41d9-a48d-a728366ab7b5,Valentine's Day,"",0,2025-05-31T12:59:00,delivered
65c70878-3900-427a-b725-f9f6ec1cf389,Henry Sanchez,grantphyllis@example.com,4428917678,054cd425-f040-48a5-80e7-fb14f0f7b2b7,1,4995,28b8ed3c-57cc-4e4d-b234-d3dac184724e,"","",0,2025-05-31T13:21:00,delivered
8361eee7-efaa-4646-8538-90897114238c,David Robertson,sandyross@example.com,(328)255-8208x1754,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5379,089f4aa5-3cea-4c56-9bee-0a2a2f898666,"","",0,2025-05-31T15:49:00,preparing
cbeb127d-ff31-4d31-a282-3dededa43823,Kyle Tyler,david17@example.net,001-517-803-3075x365,054cd425-f040-48a5-80e7-fb14f0f7b2b7,1,4157,a15d25e3-cf57-460a-aed3-04bbde534bd0,Thank You,"",0,2025-05-31T18:43:00,confirmed
abc6a424-2ddf-4815-8621-6adb1824b8e0,Andrea Mendez,jenniferluna@example.org,+1-907-597-0874x7173,38ceb375-da87-49af-8ffb-aa6cbc1187fc,1,8663,83945d2b-f556-4705-97e4-24791bc58898,Valentine's Day,"",0,2025-05-31T20:56:00,delivered
4d8e0984-4121-4e82-88b6-8a08f1afc14d,Stefanie Bass,elopez@example.org,895-749-0237x144,97e6731d-2b41-4482-9210-66789990fe75,2,6488,da1cb9a8-781d-406f-9836-490ac76f0b38,Valentine's Day,"",0,2025-06-01T10:14:00,delivered
df8a3d5e-7363-4ab5-9dd9-c13057da1e94,Kenneth Wright,benjamin00@example.net,(273)443-3615,40446816-e765-41e8-a72d-fc54a9e5ffc5,3,14530,7612df3a-00f5-4f29-8a11-f84a070f054d,Just Because,"",0,2025-06-01T19:48:00,preparing
8252d857-f036-4722-850b-7a75f16aef91,Stephanie Perez,davidjenkins@example.com,001-843-286-5718,17d6fec4-ff45-4679-a504-b2db016a9c41,1,6401,f17b2ecd-41eb-41bd-83e2-ee090dd57f28,Mother's Day,THANKS10,650,2025-06-02T09:12:00,delivered
52c8650b-7184-43cb-a9de-805ce86fc332,Karen Hancock,jbrock@example.net,856-302-7577x646,17d6fec4-ff45-4679-a504-b2db016a9c41,1,7588,bff9599a-c633-4173-88bd-9f908a935334,Sympathy,"",0,2025-06-04T11:15:00,delivered
bde19612-fdee-451d-aa79-436741708b3e,Victoria Villanueva DVM,jamesmichael@example.org,849-626-7856x325,38ceb375-da87-49af-8ffb-aa6cbc1187fc,1,8226,3c6666a7-de06-42b9-b906-598f2d8b876d,Birthday,"",0,2025-06-04T14:47:00,delivered
87f8547b-a055-4779-a9e4-37e15cd14151,Tony Russell,sheila75@example.com,(861)497-3666x478,38ceb375-da87-49af-8ffb-aa6cbc1187fc,1,8388,2098c495-56df-4a65-aaf1-bafb8da48ce9,"","",0,2025-06-04T19:14:00,delivered
efd3b3b7-fecb-4ecf-82b4-85375edf4762,John Wilson,jaredanderson@example.net,001-935-681-9676x677,40446816-e765-41e8-a72d-fc54a9e5ffc5,2,9202,b1b95da3-32d5-4c9a-a57a-b9adbb041b0c,Anniversary,SPRING20,900,2025-06-05T14:06:00,confirmed
90267b84-2540-41d4-ba12-9affa0469a73,Brian Moore,austin23@example.org,(220)471-3042x576,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5610,cc387302-079a-48de-ab51-060eea00848e,"","",0,2025-06-05T16:56:00,delivered
a36a3bdb-8755-4f31-b1f3-5bd7c0524004,Charles Jackson,xmiller@example.org,568-358-5152x1795,38ceb375-da87-49af-8ffb-aa6cbc1187fc,1,8221,7eecec0c-afe1-4d92-a05c-f2538f6f8881,Sympathy,"",0,2025-06-06T09:13:00,delivered
e953dce4-0db2-435a-b98a-13e91caa6185,Thomas Moody,timmarks@example.com,5798971237,17d6fec4-ff45-4679-a504-b2db016a9c41,2,13915,e93cc53c-ab68-4647-9e5f-d5959c4ddc6b,"","",0,2025-06-06T10:27:00,confirmed
82a16825-03fa-44ae-a718-866f83a1760e,William Reid,yhowell@example.org,+1-883-336-8483x899,38ceb375-da87-49af-8ffb-aa6cbc1187fc,1,8134,35a15c76-925e-439b-a6b9-b99e49f2ca59,Congratulations,"",0,2025-06-06T14:03:00,confirmed
68f4ff49-4aae-40e8-807d-32779fad890f,Kelly Fernandez,katherinetaylor@example.net,698-736-7543x30490,17d6fec4-ff45-4679-a504-b2db016a9c41,1,7355,48d72659-d543-4dde-a4e5-81b573e86f42,Mother's Day,"",0,2025-06-07T08:53:00,delivered
56fc150c-8418-4847-baed-9045aec9d7c7,Mary Smith,fergusoncynthia@example.org,433-651-0079,17d6fec4-ff45-4679-a504-b2db016a9c41,1,6462,8f17f05b-913e-4b44-98d6-386cb7e576f2,"",SPRING20,650,2025-06-07T08:53:00,confirmed
5e7f5ad9-d903-4a8d-9193-ff93f146574e,James Byrd,jgarcia@example.org,856.372.8673x9806,38ceb375-da87-49af-8ffb-aa6cbc1187fc,1,8737,da1fd3d7-ff79-442d-929d-de82c33d431b,Just Because,"",0,2025-06-07T09:36:00,delivered
bfdf480d-8205-4e70-86d8-fa2d7121245e,Matthew Thomas,stephanie18@example.com,475.444.8006,17d6fec4-ff45-4679-a504-b2db016a9c41,2,14179,0e44543b-3600-4497-92c2-7798e4e28e47,"","",0,2025-06-07T19:05:00,confirmed
84150f4b-f05b-40e0-a6ee-c168c9101a10,Jessica Nguyen,hmiller@example.com,952-635-3212x7571,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5525,a6a3a947-ab3e-48ce-805d-cb2202e60993,Graduation,BIRTHDAY5,450,2025-06-08T08:06:00,delivered
7e4118b5-cf79-4528-a46c-f66049404529,Alexander Velez,edwarddeleon@example.net,(752)726-4042x8029,17d6fec4-ff45-4679-a504-b2db016a9c41,1,7884,c451eca4-98d9-4dee-9c08-14941b40e68d,"","",0,2025-06-08T14:50:00,preparing
aafb0049-c3e2-4c0d-a7f5-ff5f4c63d11d,Russell Kim,droy@example.org,2775011687,97e6731d-2b41-4482-9210-66789990fe75,1,3874,68c47139-3f2a-4a7a-b8e3-bc89b500a58a,"","",0,2025-06-08T17:40:00,delivered
15f5ded0-a85e-462c-b7f5-35dfdb5dadf6,Karen Medina,lindajenkins@example.org,410-883-4290x442,40446816-e765-41e8-a72d-fc54a9e5ffc5,2,10305,aed5ba3f-9c30-4229-9191-47cc67f3a787,"","",0,2025-06-09T12:27:00,preparing
5f7b218f-313c-451a-b87e-9f7c998e3bb8,Todd Anderson,elizabethrobertson@example.org,+1-238-285-3300,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,4759,0cf0be84-3e3b-4aca-bcc9-726d4d543e0a,"",GRAD25,450,2025-06-10T10:10:00,confirmed
1f9e2a52-8096-4539-b9ed-8d226fe0befe,Gabrielle Bennett,samantha76@example.net,8603688901,054cd425-f040-48a5-80e7-fb14f0f7b2b7,1,4762,7374c591-3d0c-4c51-9115-b01d841f51d1,Anniversary,"",0,2025-06-10T20:49:00,delivered
cb4d2be2-b4dc-4c91-a2ae-3a124fa13310,Steven Wilson,bparker@example.com,397-249-4707x9349,38ceb375-da87-49af-8ffb-aa6cbc1187fc,1,8232,51a55b2c-94a9-4820-b623-397373f39983,Just Because,"",0,2025-06-11T10:25:00,confirmed
4183c0af-3a98-4049-a179-74fc3232c117,Richard Bates,oking@example.com,2744816720,40446816-e765-41e8-a72d-fc54a9e5ffc5,3,14013,94a80353-0ce3-4a23-a4d1-1f50c6ed55ca,"","",0,2025-06-11T13:10:00,delivered
56108000-3b21-419c-9c1a-a3b3d9acec55,Courtney Thompson,daniel78@example.org,+1-975-761-4679x8462,97e6731d-2b41-4482-9210-66789990fe75,1,3559,e2398e2e-e1d9-450c-934b-555a767025e6,Sympathy,SPRING20,250,2025-06-12T09:12:00,delivered
cb2d43f6-aae3-4d44-8b98-b9b3e8309acb,Angela Hobbs,mary19@example.org,+1-799-311-9982,054cd425-f040-48a5-80e7-fb14f0f7b2b7,1,4278,2b68a8ad-19e6-4418-8e07-23f2cb8f10ff,Anniversary,"",0,2025-06-13T13:15:00,delivered
2d63d565-d820-46bb-b63e-ecf0cbdc22bf,Catherine Brooks,danderson@example.com,(784)678-6182,17d6fec4-ff45-4679-a504-b2db016a9c41,1,7054,0e2ec488-40ed-41ab-9fcd-abed685df8dc,Congratulations,"",0,2025-06-13T14:33:00,confirmed
9ccb1e86-afbb-4459-ae95-cc1fc4a0ccfd,Wendy Gutierrez,russokayla@example.com,(821)224-6689x1394,054cd425-f040-48a5-80e7-fb14f0f7b2b7,2,7683,a60dbf5e-6de7-452e-96bd-c8f6c461730f,Anniversary,NEWCUSTOMER,700,2025-06-14T08:11:00,preparing
40b1b170-ec55-4d5d-a2ca-22fbd3e6272e,Randy Phillips,fcrawford@example.org,7894359170,97e6731d-2b41-4482-9210-66789990fe75,1,2821,31df899f-a7af-4eb3-bbb6-5311452310f4,"",LOVE15,250,2025-06-15T12:34:00,delivered
e84be21a-4c0b-4b46-9fef-a0196a469efb,Terry Wolf,fthomas@example.com,5015229240,054cd425-f040-48a5-80e7-fb14f0f7b2b7,1,4684,0f45dbc5-8c0e-4d6e-bca1-8fbda1fff5b3,"","",0,2025-06-16T14:34:00,delivered
187a089e-6da1-403f-8643-1fa7e8a1684a,Barbara Strong,melanie73@example.net,001-636-977-5485x5399,17d6fec4-ff45-4679-a504-b2db016a9c41,1,7565,62cea8d2-cc57-4b1e-96e0-5de8dcbbb6f6,"","",0,2025-06-16T16:22:00,delivered
b3be852f-5253-4edd-9e9c-169dcce46546,Alison Roberts,tuckerkari@example.net,+1-925-962-7467,97e6731d-2b41-4482-9210-66789990fe75,1,2901,55eb1fc7-1c66-42b3-ab2d-df80336a71d6,Thank You,SPRING20,250,2025-06-17T10:36:00,delivered
27c4f7db-010c-4937-9c5c-712ae23eda41,Jeremy Smith,garciasandy@example.com,9039840497,40446816-e765-41e8-a72d-fc54a9e5ffc5,2,9801,e6010a8f-e266-4a85-ada2-521c8b148713,"","",0,2025-06-17T10:44:00,confirmed
08903d1e-40f0-42cf-9940-e275df6d83c8,Michelle Williams,crystal80@example.com,283.977.6378x998,17d6fec4-ff45-4679-a504-b2db016a9c41,1,7694,d5ed6969-4f5c-49ae-a800-e8075c307cb1,"","",0,2025-06-17T15:37:00,delivered
9f8a27b3-dbb3-4b38-aedd-86a5305ab442,Jeffrey Guerrero,dwaynewatson@example.org,(632)728-1069x34224,97e6731d-2b41-4482-9210-66789990fe75,1,3633,aefc6245-86b5-4a31-85da-a8056c2d250a,"","",0,2025-06-17T16:16:00,delivered
f6ee397c-2c9b-47ce-a68f-a56a88fd5bc0,Ashley Rice,victoria68@example.net,5547475323,17d6fec4-ff45-4679-a504-b2db016a9c41,1,7203,597973ba-dfb7-4d3f-b899-3090b6a0b623,"","",0,2025-06-19T08:06:00,preparing
c6967f5f-fc2a-4fd0-a9cd-14156f363589,Monica Sweeney,alyssa02@example.org,479-397-3078x316,17d6fec4-ff45-4679-a504-b2db016a9c41,1,7201,bb906ce7-7521-4cad-8d20-3ee3b2a66223,"","",0,2025-06-19T10:09:00,confirmed
88428cea-a6e4-41d2-be59-815f67c647a4,Mary Fuller,lhoward@example.com,663-852-9295x984,97e6731d-2b41-4482-9210-66789990fe75,2,5949,9884d174-ff79-490e-88ed-ead201b35f78,Thank You,"",0,2025-06-19T11:36:00,confirmed
a02a97a5-1ebb-4198-8005-5a5376eb7afb,John Perry,fisherjoseph@example.org,+1-622-812-5828x84500,97e6731d-2b41-4482-9210-66789990fe75,2,6413,1824b9ac-4013-4c21-bb44-02a32dbd9f67,Congratulations,"",0,2025-06-19T16:43:00,confirmed
0969917b-cd5e-47f6-8bb6-dce6fbf35410,David Schmitt,jacobhill@example.com,564.647.1881x411,97e6731d-2b41-4482-9210-66789990fe75,1,3141,e087a34b-b1bd-4585-831a-ee2202fea2f3,Mother's Day,NEWCUSTOMER,250,2025-06-19T19:24:00,confirmed
68d2ec6c-f711-4545-b538-74b8baea7b58,Cynthia Thomas,johnsonpamela@example.org,925-481-3263x3419,97e6731d-2b41-4482-9210-66789990fe75,1,3029,59978c54-5f04-4646-87d5-e7a1e177b59c,"",FIRSTORDER,250,2025-06-19T20:15:00,delivered
efb150ed-8390-463a-ab6e-7fb5a4f731e3,Joshua White,matthewroberts@example.net,001-435-664-0735,054cd425-f040-48a5-80e7-fb14f0f7b2b7,1,4612,3b7810cc-35c8-434a-b1f8-aa3a0d8d99e6,Get Well,"",0,2025-06-20T11:34:00,delivered
cdce6bd7-898d-4b4c-b6f2-d1b6ac1dea6c,James Hart,espinozaelizabeth@example.com,309-473-4057x4472,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5575,ebdb2458-9e72-45e7-a261-cd21d55508f9,Thank You,"",0,2025-06-21T10:31:00,delivered
d0dabb09-3f4a-431f-9483-62ae1eed1e8c,Patricia Ortiz,mariawagner@example.net,822.243.1129x56838,17d6fec4-ff45-4679-a504-b2db016a9c41,3,20801,73462b6f-d8b1-461f-b7b2-1137728aa1d9,Graduation,"",0,2025-06-21T12:56:00,delivered
9b3f144d-6d84-4693-8c72-8ff9a9601799,Robert Maynard,hriley@example.com,778.990.4165x853,054cd425-f040-48a5-80e7-fb14f0f7b2b7,1,4118,7e2dcda1-590d-4be9-b91a-4c71f9220a3f,"",BIRTHDAY5,350,2025-06-21T14:26:00,delivered
5d58fd0c-d3a1-4769-8e78-0dde5defd5af,Nancy Byrd,wbyrd@example.com,+1-811-758-4306,054cd425-f040-48a5-80e7-fb14f0f7b2b7,1,4491,cf9b96b3-0f12-4053-b7d6-68f7732c735b,Anniversary,"",0,2025-06-21T16:12:00,confirmed
74a7c5c4-2ca6-4665-a433-3acda850ab21,Gina Holder,moranpaige@example.org,477.792.1380x120,40446816-e765-41e8-a72d-fc54a9e5ffc5,1,5378,04af7289-fff5-4514-9788-0c974fdad1f3,Mother's Day,"",0,2025-06-22T10:14:00,delivered
f5c8593d-a6aa-4df9-be22-dd890983a4c8,Patricia Jones,nataliestone@example.net,+1-947-668-3598x68128,97e6731d-2b41-4482-9210-66789990fe75,1,3301,67c189d3-8fc0-4dfc-8dfc-c52adc588883,"","",0,2025-06-22T14:18:00,delivered
c01b572a-9e7e-4e8d-9e11-987654a0f28c,Kevin Thompson,morgankatherine@example.org,580.243.1182x989,38ceb375-da87-49af-8ffb-aa6cbc1187fc,1,7267,d32bfd3a-0d78-478d-82f5-df35f7bffdb2,Graduation,GRAD25,750,2025-06-22T20:09:00,delivered
d292a686-4648-4e4d-b01f-472df8651d40,Bobby Tran,ramirezdavid@example.com,(895)667-1631,97e6731d-2b41-4482-9210-66789990fe75,1,3497,1cb2a66b-9f65-4433-975f-804a0d060d67,Congratulations,"",0,2025-06-22T20:16:00,preparing
